Date,Grand Total,Territory,Zone,Item Name,Quantity,Amount
11/07/2025,969613.267,T - Sacha Soda Farooqabad,A - Farooqabad,Cola-2250 ml,1130,994400
11/07/2025,92729.637,T - Sacha Soda Farooqabad,A - Farooqabad,Cola-1000 ml,165,128700
25/06/2025,454080.585,T - Samundri,A - Samundri,Juices-Mauj Mango-500 ml,105,100800
25/06/2025,454080.585,T - Samundri,A - Samundri,Cola-1500 ml,208,224640
25/06/2025,454080.585,T - Samundri,A - Samundri,Lemon up-1500 ml,104,112320
25/06/2025,454080.585,T - Samundri,A - Samundri,Juices-Mauj Mango-500 ml,203,194880
11/07/2025,1466382.528,T - Wah Cantt,A - Wah Cantt,Cola-1500 ml,27,29160
11/07/2025,1466382.528,T - Wah Cantt,A - Wah Cantt,Cola-1500 ml,2053,2217240
11/07/2025,1596486.6,T - Jahangira,A - Jahangira,Cola-1500 ml,500,540000
11/07/2025,1596486.6,T - Jahangira,A - Jahangira,Lemon up-1500 ml,1000,1080000
11/07/2025,1596486.6,T - Jahangira,A - Jahangira,Twister-300 ml,1000,720000
11/07/2025,179399.415,T - Wah Cantt,A - Wah Cantt,Cola-1000 ml,325,253500
11/07/2025,216431.74,T - Wah Cantt,A - Wah Cantt,Cola-2250 ml,324,285120
11/07/2025,1228095.368,T - Wah Cantt,A - Wah Cantt,Lemon up-1500 ml,1742,1881360
11/07/2025,667999.2,T - Yar Hussain (Sawabi),A - Swabi,Cola-2250 ml,1000,880000
11/07/2025,620336.963,T - PALLOW BABA DARGAI,A - Mardan,Cola-300 ml,160,115200
11/07/2025,620336.963,T - PALLOW BABA DARGAI,A - Mardan,Cola-500 ml,300,288000
11/07/2025,620336.963,T - PALLOW BABA DARGAI,A - Mardan,Cola-1000 ml,335,261300
11/07/2025,620336.963,T - PALLOW BABA DARGAI,A - Mardan,Cola-2250 ml,76,66880
11/07/2025,620336.963,T - PALLOW BABA DARGAI,A - Mardan,Twister-300 ml,140,100800
11/07/2025,766598.893,T - Pind Dadan Khan,A - Pind Dadan Khan,Cola-2250 ml,790,695200
11/07/2025,766598.893,T - Pind Dadan Khan,A - Pind Dadan Khan,Lemon up-1500 ml,312,336960
11/07/2025,763681.776,T - Pind Dadan Khan,A - Pind Dadan Khan,Cola-2250 ml,1110,976800
11/07/2025,1112755.644,T - Chaudry Colony (Jhang),A - Jhang-Ii,Cola-1000 ml,1980,1544400
11/07/2025,1112755.644,T - PANSARA,A - Painsra,Cola-1000 ml,1980,1544400
11/07/2025,1112755.644,T - Satyana Bangla,A - Satyana Bangla,Cola-1000 ml,1980,1544400
11/07/2025,439914.758,T - Tobba Tak Singh,A - Tobba Tak Singh,Lemon up-1500 ml,624,673920
11/07/2025,388079.424,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-300 ml,720,518400
11/07/2025,366595.632,T - Tobba Tak Singh,A - Tobba Tak Singh,Lemon up-1500 ml,520,561600
11/07/2025,1047422.745,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,488,429440
11/07/2025,1047422.745,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,1080,950400
11/07/2025,1047422.745,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,1568,1379840
11/07/2025,1052597.251,T - Nawan Lahore,A - Painsra,Cola-500 ml,457,438720
11/07/2025,1052597.251,T - Nawan Lahore,A - Painsra,Cola-2250 ml,448,394240
11/07/2025,1052597.251,T - Nawan Lahore,A - Painsra,Lemon up-1500 ml,312,336960
11/07/2025,1052597.251,T - Nawan Lahore,A - Painsra,Zeera Cola-500 ML,144,155520
11/07/2025,1052597.251,T - Nawan Lahore,A - Painsra,Cola-500 ml,119,114240
11/07/2025,733191.264,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-1500 ml,1040,1123200
10/07/2025,587505.11,T - Jhang,A - Jhang-I,Juices-Mauj Mango-500 ml,154,147840
10/07/2025,587505.11,T - Jhang,A - Jhang-I,Cola-500 ml,144,138240
10/07/2025,587505.11,T - Jhang,A - Jhang-I,Lemon up-1500 ml,520,561600
11/07/2025,223077.629,T - Phularwan,A - Bheera,Lemon up-1500 ml,312,336960
11/07/2025,92729.637,T - Phularwan,A - Bheera,Cola-1000 ml,165,128700
11/07/2025,659884.563,T - Phularwan,A - Bheera,Cola-1000 ml,495,386100
11/07/2025,659884.563,T - Phularwan,A - Bheera,Lemon up-1500 ml,520,561600
10/07/2025,990688.185,T - Syed Wala,A - Bucheki,Cola-500 ml,312,299520
10/07/2025,990688.185,T - Syed Wala,A - Bucheki,Cola-1000 ml,825,643500
10/07/2025,990688.185,T - Syed Wala,A - Bucheki,Lemon up-500 ml,288,276480
10/07/2025,990688.185,T - Syed Wala,A - Bucheki,Cola-500 ml,120,115200
10/07/2025,1047422.745,T - Manawala,A - Manawala,Cola-2250 ml,1568,1379840
10/07/2025,64672.15,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Cola-2250 ml,94,82720
10/07/2025,320316.595,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Lemon up-1500 ml,448,483840
25/06/2025,1078786.509,T - Sillanwali,A - Sillanwali,Cola-2250 ml,1568,1379840
10/07/2025,1045315.908,T - Okara,A - Okara-I,Cola-1000 ml,1860,1450800
09/07/2025,92729.637,T - Sacha Soda Farooqabad,A - Farooqabad,Cola-1000 ml,165,128700
10/07/2025,946098.728,T - Lal Kothi (Rwp),A - Chakri Rawalpindi,Lemon up-1500 ml,1342,1449360
10/07/2025,113559.864,T - Lal Kothi (Rwp),A - Chakri Rawalpindi,Cola-2250 ml,170,149600
10/07/2025,1099786.896,T - Tobba Tak Singh,A - Tobba Tak Singh,Lemon up-1500 ml,1480,1598400
10/07/2025,1099786.896,T - Tobba Tak Singh,A - Tobba Tak Singh,Lemon up-1500 ml,80,86400
09/07/2025,1112755.644,T - MACCOWANA,A - Maccowana,Cola-1000 ml,1980,1544400
10/07/2025,822975.015,T - Farooqabad,A - Farooqabad,Cola-2250 ml,1232,1084160
10/07/2025,224447.732,T - Farooqabad,A - Farooqabad,Cola-2250 ml,336,295680
10/07/2025,495879.264,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Cola-300 ml,920,662400
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Juices-Mauj Mango-500 ml,154,147840
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Cola-500 ml,18,17280
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Lemon up-500 ml,144,138240
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Cola-2250 ml,1240,1091200
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Lemon up-1000 ml,330,257400
10/07/2025,1340095.76,T - Katarian (Rwp),A - Raja Bazar Rawalpindi,Cola-500 ml,126,120960
29/06/2025,1152354.06,T - Phularwan,A - Bheera,Cola-1000 ml,1980,1544400
10/07/2025,1160130.276,T - Drabin Kalan,A - Tank,Cola-300 ml,100,72000
10/07/2025,1160130.276,T - Drabin Kalan,A - Tank,Cola-1000 ml,500,390000
10/07/2025,1160130.276,T - Drabin Kalan,A - Tank,Cola-2250 ml,180,158400
10/07/2025,1160130.276,T - Drabin Kalan,A - Tank,Ice cream soda-1500 ml,1000,1080000
10/07/2025,366595.632,T - Drabin Kalan,A - Tank,Ice cream soda-1500 ml,520,561600
10/07/2025,1047422.745,T - Sacha Soda Farooqabad,A - Farooqabad,Cola-2250 ml,1568,1379840
10/07/2025,1552317.696,T - Renala Khurd,A - Renala Khurd,Cola-300 ml,2400,1728000
10/07/2025,1552317.696,T - Renala Khurd,A - Renala Khurd,Twister-300 ml,480,345600
07/07/2025,82831.9,T - Yar Hussain (Sawabi),A - Swabi,Cola-2250 ml,124,109120
06/07/2025,521039.376,T - Yar Hussain (Sawabi),A - Swabi,Cola-2250 ml,780,686400
10/07/2025,632542.374,T - Kalowal (Sgd),A - Bhagtanwala,Juices-Mauj Mango-500 ml,154,147840
10/07/2025,632542.374,T - Kalowal (Sgd),A - Bhagtanwala,Cola-300 ml,240,172800
10/07/2025,632542.374,T - Kalowal (Sgd),A - Bhagtanwala,Cola-2250 ml,560,492800
10/07/2025,146638.252,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-1500 ml,208,224640
10/07/2025,74815.911,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,112,98560
10/07/2025,673343.193,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,900,792000
10/07/2025,673343.193,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-2250 ml,108,95040
09/07/2025,928285.215,T - Batgram,A - Besham,Twister-1000 ml,598,466440
09/07/2025,928285.215,T - Batgram,A - Besham,Twister-1000 ml,997,777660
10/07/2025,1047422.745,T - JHABRAAN-SHEIKHUPURA,A - Farooqabad,Cola-2250 ml,1568,1379840
10/07/2025,149631.82,T - More Khunda,A - Sharqpur,Cola-2250 ml,224,197120
10/07/2025,748159.104,T - More Khunda,A - Sharqpur,Cola-2250 ml,1120,985600
10/07/2025,192059.01,T - Bhalwal,A - Bhalwal,Cola-1000 ml,330,257400
10/07/2025,192059.01,T - Bhalwal,A - Bhalwal,Cola-1000 ml,330,257400
10/07/2025,96029.505,T - Bhalwal,A - Bhalwal,Cola-1000 ml,165,128700
10/07/2025,94379.571,T - Bhalwal,A - Bhalwal,Cola-1000 ml,165,128700
10/07/2025,570952.166,T - Bhalwal,A - Bhalwal,Juices-Mauj Mango-500 ml,462,443520
10/07/2025,570952.166,T - Bhalwal,A - Bhalwal,Cola-2250 ml,336,295680
10/07/2025,847617.971,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,1232,1084160
10/07/2025,1552317.696,T - Sabzi Mandi Bhai Phero,A - Bhai Phero,Cola-300 ml,2400,1728000
10/07/2025,1552317.696,T - Sabzi Mandi Bhai Phero,A - Bhai Phero,Twister-300 ml,480,345600
10/07/2025,1552317.696,T - DARBAR STOP PATTOKI,A - Bhai Phero,Cola-300 ml,2400,1728000
10/07/2025,1552317.696,T - DARBAR STOP PATTOKI,A - Bhai Phero,Twister-300 ml,480,345600
09/07/2025,994038.156,T - Wah Cantt,A - Wah Cantt,Lemon up-1500 ml,1144,1235520
09/07/2025,994038.156,T - Wah Cantt,A - Wah Cantt,Lemon up-1500 ml,266,287280
11/06/2025,275999.1,T - Wah Cantt,A - Wah Cantt,Cola-1000 ml,500,390000
10/07/2025,2410970.562,T - University Road (Pwr),A - Peshawar-Ii,Lemon up-1000 ml,604,471120
10/07/2025,2410970.562,T - University Road (Pwr),A - Peshawar-Ii,Lemon up-1000 ml,3686,2875080
09/07/2025,849416.139,T - Batgram,A - Besham,Twister-1000 ml,1485,1158300
10/07/2025,314819.082,T - Batgram,A - Besham,Cola-1000 ml,165,128700
10/07/2025,314819.082,T - Batgram,A - Besham,Lemon up-1000 ml,165,128700
10/07/2025,314819.082,T - Batgram,A - Besham,Twister-300 ml,240,172800
09/07/2025,118975.458,T - Batgram,A - Besham,Twister-1000 ml,208,162240
10/07/2025,1736573.202,T - Okara,A - Okara-I,Cola-1000 ml,3090,2410200
10/07/2025,764210.894,T - Dina,A - Jehlum,Cola-1500 ml,70,75600
10/07/2025,764210.894,T - Dina,A - Jehlum,Cola-1500 ml,434,468720
10/07/2025,764210.894,T - Dina,A - Jehlum,Cola-1500 ml,580,626400
10/07/2025,119848.572,T - Dina,A - Jehlum,Cola-1500 ml,170,183600
10/07/2025,192059.01,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,330,257400
10/07/2025,185459.274,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,330,257400
10/07/2025,1552317.696,T - Bhai Phero,A - Bhai Phero,Cola-300 ml,2640,1900800
10/07/2025,1552317.696,T - Bhai Phero,A - Bhai Phero,Twister-300 ml,240,172800
10/07/2025,1552317.696,T - Green Town,A - Green Town,Cola-300 ml,235,169200
10/07/2025,1552317.696,T - Green Town,A - Green Town,Malta-300 ml,480,345600
10/07/2025,1552317.696,T - Green Town,A - Green Town,Cola-300 ml,1880,1353600
10/07/2025,1552317.696,T - Green Town,A - Green Town,Cola-300 ml,285,205200
10/07/2025,513233.884,T - Tandliian Wala,A - Tandliian Wala,Cola-1500 ml,728,786240
10/07/2025,167545.548,T - Main Market (Smd),A - Dijkot,Cola-1000 ml,165,128700
10/07/2025,167545.548,T - Main Market (Smd),A - Dijkot,Cola-2250 ml,112,98560
10/07/2025,841289.394,T - Main Market (Smd),A - Dijkot,Juices-Mauj Mango-500 ml,308,295680
10/07/2025,841289.394,T - Main Market (Smd),A - Dijkot,Cola-1000 ml,825,643500
10/07/2025,841289.394,T - Main Market (Smd),A - Dijkot,Cola-1500 ml,208,224640
10/07/2025,224447.732,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,336,295680
10/07/2025,448895.463,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,672,591360
10/07/2025,879829.516,T - CHINIOT-II,A - Chiniot,Lemon up-1500 ml,1248,1347840
21/06/2025,74815.911,T - Farooqabad,A - Farooqabad,Cola-2250 ml,112,98560
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,0.25,220
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,0.75,660
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,1.5,1320
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,5.5,4840
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,0.25,220
28/06/2025,374079.552,T - Farooqabad,A - Farooqabad,Cola-2250 ml,551.75,485540
10/07/2025,1029461.338,T - Chakian Adda (Sgd),A - Chakian Adda (Sgd),Cola-2250 ml,224,197120
10/07/2025,1029461.338,T - Chakian Adda (Sgd),A - Chakian Adda (Sgd),Lemon up-1500 ml,1248,1347840
10/07/2025,1093345.133,T - Bhagtanwala,A - Bhagtanwala,Lemon up-1000 ml,1815,1415700
10/07/2025,1093345.133,T - Bhagtanwala,A - Bhagtanwala,Ice cream soda-1500 ml,104,112320
08/07/2025,293276.506,T - Amin Pur Bangla,A - Amin Pur Bangla,Cola-1500 ml,416,449280
10/07/2025,188759.142,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,330,257400
10/07/2025,94379.571,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,165,128700
10/07/2025,1065672.879,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,990,772200
10/07/2025,1065672.879,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Lemon up-1000 ml,330,257400
10/07/2025,1065672.879,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Lemon up-1500 ml,416,449280
10/07/2025,94379.571,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,165,128700
10/07/2025,192059.01,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,330,257400
10/07/2025,1610840.909,T - Kahna Road Pattoki,A - Pattoki,Juices-Mauj Mango-500 ml,308,295680
10/07/2025,1610840.909,T - Kahna Road Pattoki,A - Pattoki,Cola-300 ml,2400,1728000
10/07/2025,1610840.909,T - Kahna Road Pattoki,A - Pattoki,Twister-300 ml,160,115200
10/07/2025,137607.836,T - Mitha Tawana (Qaidabad),A - Joharabad,Cola-2250 ml,206,181280
10/07/2025,468345.265,T - Mitha Tawana (Qaidabad),A - Joharabad,Cola-500 ml,132,126720
10/07/2025,468345.265,T - Mitha Tawana (Qaidabad),A - Joharabad,Cola-1000 ml,165,128700
10/07/2025,468345.265,T - Mitha Tawana (Qaidabad),A - Joharabad,Cola-2250 ml,224,197120
10/07/2025,468345.265,T - Mitha Tawana (Qaidabad),A - Joharabad,Twister-300 ml,240,172800
10/07/2025,1504414.08,T - Kot Radha Kishan,A - Raja Jang,Cola-300 ml,1920,1382400
10/07/2025,1504414.08,T - Kot Radha Kishan,A - Raja Jang,Cola-500 ml,288,276480
10/07/2025,1504414.08,T - Kot Radha Kishan,A - Raja Jang,Twister-300 ml,480,345600
10/07/2025,74359.209,T - Farooqabad,A - Farooqabad,Cola-1500 ml,104,112320
10/07/2025,1001730.33,T - Farooqabad,A - Farooqabad,Cola-2250 ml,1344,1182720
10/07/2025,1001730.33,T - Farooqabad,A - Farooqabad,Cola-2250 ml,112,98560
06/07/2025,149631.82,T - More Khunda,A - Sharqpur,Cola-2250 ml,224,197120
09/07/2025,258778.4,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Cola-1000 ml,330,257400
09/07/2025,258778.4,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Ice cream soda-1500 ml,104,112320
10/07/2025,892310.515,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Lemon up-1500 ml,1248,1347840
22/06/2025,439914.758,T - Satellite Town (Sgd),A - Satellite Town (Sgd),Lemon up-1500 ml,624,673920
09/07/2025,278188.911,T - SHADAB COLONY (FSD),A - Jhang Road (Fsd),Cola-1000 ml,495,386100
10/07/2025,448895.463,T - CHINIOT-II,A - Chiniot,Cola-2250 ml,672,591360
10/07/2025,693008.87,T - CHINIOT-II,A - Chiniot,Juices-Mauj Mango-500 ml,510,489600
10/07/2025,693008.87,T - CHINIOT-II,A - Chiniot,Juices-Mauj Mango-500 ml,414,397440
07/07/2025,860002,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Cola-2250 ml,1250,1100000
10/07/2025,571993.92,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Lemon up-1500 ml,800,864000
09/07/2025,308224.717,T - Tala Gang,A - Tala Gang,Cola-2250 ml,112,98560
09/07/2025,308224.717,T - Tala Gang,A - Tala Gang,Cola-2250 ml,336,295680
09/07/2025,539393.254,T - Tala Gang,A - Tala Gang,Cola-2250 ml,784,689920
09/07/2025,1232882.019,T - Tala Gang,A - Tala Gang,Cola-2250 ml,1568,1379840
09/07/2025,1232882.019,T - Tala Gang,A - Tala Gang,Twister-1000 ml,330,257400
03/07/2025,1152354.06,T - Bhalwal,A - Bhalwal,Cola-1000 ml,1980,1544400
03/07/2025,1152354.06,T - Bhalwal,A - Bhalwal,Cola-1000 ml,1980,1544400
22/06/2025,1132554.852,T - Bhalwal,A - Bhalwal,Cola-1000 ml,1980,1544400
23/06/2025,94379.571,T - Bhalwal,A - Bhalwal,Cola-1000 ml,165,128700
10/07/2025,973670.976,T - Hazro,A - Hazro,Cola-1500 ml,520,561600
10/07/2025,973670.976,T - Hazro,A - Hazro,Cola-2250 ml,360,316800
10/07/2025,973670.976,T - Hazro,A - Hazro,Lemon up-1500 ml,520,561600
08/07/2025,210816,T - Bhagtanwala,A - Bhagtanwala,Cola-500 ml,288,276480
10/07/2025,145909.993,T - Sakardu,A - Gilgit,Cola-1000 ml,165,128700
10/07/2025,145909.993,T - Sakardu,A - Gilgit,Cola-2250 ml,52,45760
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Cola-2250 ml,224,197120
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Twister-2250 ml,336,295680
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Cola-1000 ml,165,128700
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Cola-300 ml,270,194400
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Twister-300 ml,480,345600
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Cola-1500 ml,208,224640
10/07/2025,1242911.112,T - Sakardu,A - Gilgit,Lemon up-1500 ml,104,112320
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Cola-1000 ml,490,382200
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Cola-2250 ml,688,605440
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Lemon up-1500 ml,526,568080
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Cola-2250 ml,83.5,73480
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Cola-2250 ml,112,98560
10/07/2025,1319547.697,T - TARNOL (ISB),A - Islamabad,Cola-2250 ml,124.5,109560
10/07/2025,74815.911,T - Qainchi Moor (Sgd),A - Qainchi Moor (Sgd),Cola-2250 ml,112,98560
10/07/2025,149631.82,T - Qainchi Moor (Sgd),A - Qainchi Moor (Sgd),Cola-2250 ml,224,197120
10/07/2025,847617.971,T - Qainchi Moor (Sgd),A - Qainchi Moor (Sgd),Cola-2250 ml,1232,1084160
04/07/2025,1112755.644,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,1980,1544400
04/07/2025,1152354.06,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,1980,1544400
04/07/2025,1152354.06,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,1980,1544400
03/07/2025,192059.01,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,330,257400
01/07/2025,288088.515,T - Jhang Road Gojra,A - Gojra,Cola-1000 ml,495,386100
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Cola-2250 ml,18,15840
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Lemon up-1500 ml,200,216000
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Cola-1500 ml,208,224640
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Cola-1000 ml,330,257400
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Lemon up-1000 ml,12,9360
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Cola-2250 ml,312,274560
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Lemon up-1000 ml,92,71760
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Lemon up-1000 ml,120,93600
10/07/2025,1064454.13,T - Kallar Syedan,A - Rawat,Lemon up-1000 ml,436,340080
09/07/2025,559739.153,T - Main Market (Smd),A - Dijkot,Juices-Mauj Mango-500 ml,154,147840
09/07/2025,559739.153,T - Main Market (Smd),A - Dijkot,Cola-1000 ml,660,514800
09/07/2025,559739.153,T - Main Market (Smd),A - Dijkot,Cola-1500 ml,104,112320
28/06/2025,897790.924,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,1344,1182720
05/06/2025,224447.732,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,149.5,131560
05/06/2025,224447.732,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,124.5,109560
05/06/2025,224447.732,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,62,54560
10/07/2025,74815.911,T - Sangla Hill,A - Sangla Hill,Cola-2250 ml,112,98560
10/07/2025,1001730.33,T - Sangla Hill,A - Sangla Hill,Cola-2250 ml,1456,1281280
07/07/2025,897790.924,T - Tobba Tak Singh,A - Tobba Tak Singh,Cola-2250 ml,1344,1182720
10/07/2025,185459.274,T - MACCOWANA,A - Maccowana,Cola-1000 ml,330,257400
10/07/2025,927296.37,T - MACCOWANA,A - Maccowana,Cola-1000 ml,1650,1287000
10/07/2025,1149385.815,T - MACCOWANA,A - Maccowana,Cola-300 ml,240,172800
10/07/2025,1149385.815,T - MACCOWANA,A - Maccowana,Cola-1000 ml,1815,1415700
09/07/2025,1152354.06,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,1980,1544400
27/06/2025,1132554.852,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,1980,1544400
26/06/2025,1132554.852,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,1980,1544400
15/06/2025,849416.139,T - Sillanwali Road (Sgd),A - Sillanwali Road (Sgd),Cola-1000 ml,1485,1158300
08/07/2025,1065672.879,T - Farooqabad,A - Farooqabad,Cola-1000 ml,1320,1029600
08/07/2025,1065672.879,T - Farooqabad,A - Farooqabad,Cola-1500 ml,416,449280
09/07/2025,210816,T - Syed Wala,A - Bucheki,Cola-500 ml,288,276480
10/07/2025,1047422.745,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,1568,1379840
10/07/2025,897790.924,T - Shah Kot,A - Khurrianwala,Cola-2250 ml,1344,1182720
10/07/2025,129359.808,T - MACCOWANA,A - Maccowana,Cola-300 ml,240,172800
10/07/2025,1572589.708,T - MACCOWANA,A - Maccowana,Cola-300 ml,2640,1900800
10/07/2025,1572589.708,T - MACCOWANA,A - Maccowana,Cola-2250 ml,224,197120
10/07/2025,1047422.745,T - Shah Kot,A - Khurrianwala,Cola-2250 ml,1568,1379840
10/07/2025,426519.918,T - Kabal (Sawat),A - Sawat,Cola-1500 ml,605,653400
10/07/2025,720403.172,T - Kabal (Sawat),A - Sawat,Cola-1500 ml,520,561600
10/07/2025,720403.172,T - Kabal (Sawat),A - Sawat,Cola-2250 ml,336,295680
10/07/2025,720403.172,T - Kabal (Sawat),A - Sawat,Twister-300 ml,240,172800
10/07/2025,924674.15,T - Bhagtanwala,A - Bhagtanwala,Cola-2250 ml,1344,1182720
10/07/2025,673343.193,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-2250 ml,1008,887040
10/07/2025,74815.911,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-2250 ml,112,98560
10/07/2025,1198795.162,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-300 ml,280,201600
10/07/2025,1198795.162,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Malta-300 ml,333.002,239761.44
10/07/2025,1198795.162,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-1500 ml,416,449280
10/07/2025,1198795.162,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Cola-300 ml,920,662400
10/07/2025,1198795.162,T - D-TYPE COLONY (FSD),A - D-Type Colony (Fsd),Malta-300 ml,146.998,105838.56
10/07/2025,1152354.06,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Cola-1000 ml,330,257400
10/07/2025,1152354.06,T - PESHAWAR ROAD-RWP CANTT,A - Rawalpindi,Lemon up-1000 ml,1650,1287000
08/07/2025,1112755.644,T - MACCOWANA,A - Maccowana,Cola-1000 ml,1980,1544400
27/06/2025,299263.641,T - CHINIOT-II,A - Chiniot,Cola-2250 ml,448,394240
09/07/2025,231002.957,T - CHINIOT-II,A - Chiniot,Juices-Mauj Mango-500 ml,308,295680
25/06/2025,231002.957,T - CHINIOT-II,A - Chiniot,Juices-Mauj Mango-500 ml,308,295680
09/07/2025,1112755.644,T - MACCOWANA,A - Maccowana,Cola-1000 ml,1980,1544400
10/07/2025,264527.684,T - Khana Pul Islamabad,A - Khana Pul,Cola-2250 ml,396,348480
10/07/2025,829762.812,T - Khana Pul Islamabad,A - Khana Pul,Lemon up-1500 ml,810,874800
10/07/2025,829762.812,T - Khana Pul Islamabad,A - Khana Pul,Cola-300 ml,480,345600
10/07/2025,770561.792,T - Miani Kallar Kahar,A - Tala Gang,Cola-2250 ml,1120,985600
09/07/2025,146638.252,T - Islamabad- 2,A - Islamabad,Lemon up-1500 ml,208,224640
09/07/2025,1906297.286,T - Islamabad- 2,A - Islamabad,Lemon up-1500 ml,2704,2920320
